GENERATION_PROJECT	build_year	gen_overnight_cost	gen_storage_energy_overnight_cost	gen_fixed_om
Oahu_OnshoreWind_OnWind_207	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_207	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_207	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_207	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_207	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_207	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_208	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_208	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_208	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_208	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_208	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_208	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_209	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_209	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_209	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_209	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_209	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_209	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_301	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_301	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_301	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_301	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_301	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_301	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_302	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_302	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_302	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_302	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_302	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_302	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_303	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_303	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_303	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_303	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_303	2040	2363240.39093	.	54317.60076
